250235.715876	3688207.015007
250235.781355	3688206.82859
250235.8488	3688206.642809
250235.930137	3688206.460643
250236.014844	3688206.287187
250236.091972	3688206.109815
250236.175438	3688205.936352
250236.248833	3688205.753438
250236.357261	3688205.597249
250236.4754	3688205.43795
250236.599611	3688205.295542
250236.733148	3688205.14909
250236.861423	3688205.000739
250236.997983	3688204.856121
250237.127996	3688204.705436
250237.266199	3688204.564175
250237.396508	3688204.418461
250237.553472	3688204.295146
250237.706833	3688204.176166
250237.867551	3688204.068677
250238.022346	3688203.947013
250238.175839	3688203.824461
250238.347904	3688203.724477
250238.509625	3688203.619073
250238.66597	3688203.511697
250238.827459	3688203.403482
250238.996272	3688203.297751
250239.150893	3688203.173248
250239.318713	3688203.069099
250239.486895	3688202.965002
250239.645856	3688202.850867
250239.809151	3688202.737704
250239.975586	3688202.637388
250240.137502	3688202.530093
250240.300939	3688202.418269
250240.460919	3688202.299973
250240.62552	3688202.194683
250240.788094	3688202.085987
250240.944668	3688201.975801
250241.107339	3688201.864732
250241.270424	3688201.759647
250241.432951	3688201.650557
250241.600156	3688201.546198
250241.769948	3688201.451458
250241.938318	3688201.354637
250242.110973	3688201.256823
250242.27745	3688201.150352
250242.44354	3688201.040375
250242.613179	3688200.939272
250242.78676	3688200.846761
250242.947679	3688200.740405
250243.104518	3688200.620876
250243.27624	3688200.526944
250243.439205	3688200.425183
250243.616946	3688200.33818
250243.779938	3688200.235621
250243.937844	3688200.11418
250244.110305	3688200.018089
250244.285545	3688199.936155
250244.464725	3688199.853999
250244.647832	3688199.781459
250244.821552	3688199.698305
250245.003284	3688199.617075
250245.182892	3688199.534412
250245.368091	3688199.460801
250245.549874	3688199.38438
250245.726981	3688199.301839
250245.907595	3688199.224767
250246.091515	3688199.146224
250246.268526	3688199.064746
250246.441958	3688198.966053
250246.620653	3688198.882813
250246.80416	3688198.80451
250246.988145	3688198.726256
250247.17067	3688198.66045
250247.351373	3688198.580969
250247.527144	3688198.490414
250247.710952	3688198.429722
250247.891836	3688198.352475
250248.07499	3688198.274259
250248.258143	3688198.196043
250248.439027	3688198.118796
250248.630259	3688198.074508
250248.813412	3688197.996292
250249.002978	3688197.934979
250249.197513	3688197.889466
250249.384889	3688197.830097
250249.570825	3688197.768058
250249.757189	3688197.709527
250249.950071	3688197.669036
250250.1434	3688197.628798
250250.338178	3688197.603691
250250.535589	3688197.581335
250250.728216	3688197.558578
250250.922664	3688197.526489
250251.113396	3688197.501905
250251.312283	3688197.488057
250251.507173	3688197.464076
250251.698525	3688197.440103
250251.893157	3688197.415865
250252.088029	3688197.394111
250252.28555	3688197.388815
250252.48113	3688197.402497
250252.674567	3688197.397521
250252.873007	3688197.392416
250253.064187	3688197.402981
250253.260277	3688197.382454
250253.4595	3688197.377329
250253.657082	3688197.375707
250253.855909	3688197.386153
250254.052088	3688197.380583
250254.242978	3688197.379339
250254.436979	3688197.391795
250254.635481	3688197.406581
250254.829792	3688197.427288
250255.023484	3688197.453336
250255.21807	3688197.483741
250255.416157	3688197.505493
250255.604037	3688197.5402
250255.79031	3688197.587613
250255.978818	3688197.637988
250256.164513	3688197.700171
250256.350148	3688197.765408
250256.533753	3688197.836766
250256.7132	3688197.916788
250256.881479	3688198.005239
250257.048697	3688198.099069
250257.228365	3688198.182677
250257.397516	3688198.285913
250257.56325	3688198.393333
250257.71495	3688198.519771
250257.858388	3688198.653941
250258.002063	3688198.783118
250258.125462	3688198.939962
250258.241267	3688199.093588
250258.341203	3688199.261861
250258.435747	3688199.435844
250258.510042	3688199.61115
250258.564115	3688199.791193
250258.616417	3688199.975874
250258.666508	3688200.166666
250258.680473	3688200.36127
250258.701072	3688200.558209
250258.716635	3688200.755511
250258.715322	3688200.952987
250258.692212	3688201.146336
250258.66216	3688201.343866
250258.609053	3688201.531867
250258.548415	3688201.720242
250258.476097	3688201.905711
250258.377888	3688202.078764
250258.284555	3688202.247523
250258.164325	3688202.402461
250258.032059	3688202.550717
250257.884462	3688202.675516
250257.7295	3688202.792883
250257.552037	3688202.881126
250257.376457	3688202.954955
250257.189409	3688203.022216
250257.002051	3688203.075015
250256.808823	3688203.099622
250256.61294	3688203.123053
250256.416797	3688203.142929
250256.221485	3688203.151621
250256.023927	3688203.156703
250255.826117	3688203.161792
250255.626218	3688203.166934
250255.428822	3688203.172012
250255.229304	3688203.177016
